Carrier,Observation Date,Observation Time,Origin,Destination,Is One Way,Outbound Flight No,Outbound Departure Date,Outbound Arrival Date,Price Excluding Tax,Tax,Currency,Aircraft Code,Aircraft Name,Transfer IATA,Transfer Duration
S7,2024-08-09,08:01:52,GOJ,AER,true,S7 5054,2024-09-12T20:45:00,2024-09-13T15:55:00,28315.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:52,GOJ,AER,true,S7 5054,2024-09-12T20:45:00,2024-09-13T12:25:00,31100.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:53,GOJ,AER,true,S7 5054,2024-09-12T20:45:00,2024-09-13T11:00:00,28315.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:53,GOJ,AER,true,S7 5054,2024-09-12T20:45:00,2024-09-13T14:00:00,28315.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:53,GOJ,AER,true,S7 5054,2024-09-12T20:45:00,2024-09-13T15:55:00,28315.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:53,GOJ,AER,true,S7 5054,2024-09-12T20:45:00,2024-09-13T12:25:00,31100.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:54,GOJ,AER,true,S7 5054,2024-09-15T20:45:00,2024-09-16T15:55:00,35680.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:54,GOJ,AER,true,S7 5054,2024-09-15T20:45:00,2024-09-16T12:25:00,38465.00,1490.00,RUB,E70,Embraer 170,OVB,430
S7,2024-08-09,08:01:54,GOJ,AER,true,S7 5054,2024-09-15T20:45:00,2024-09-16T14:00:00,38465.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:54,GOJ,AER,true,S7 5054,2024-09-15T20:45:00,2024-09-16T12:25:00,41710.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:54,GOJ,AER,true,S7 5054,2024-09-15T20:45:00,2024-09-16T11:00:00,45525.00,1490.00,RUB,E70,Embraer 170,OVB,340
